1482204826 304686
1482205073 304686
1482209523 304686
1482211119 304686
1482380011 304622
1482380014 304623
1482380033 304629
1482556913 304629
1482563074 304634
1482572895 304634
1482600899 304634
1482662423 304635
1482687342 304636
1482747226 304630
1482747364 304648
1482748322 304734
1482754321 305356
1482760954 305356
1482763007 305332
1482768807 305331
1482804908 305816
1482828503 305859
1482850199 305862
1482904161 305862
1483027748 305853
1483285275 305853
1483290011 305857
1483291494 305858
1483329514 305885
1483531670 305893
1483539433 305927
1483587332 305930
1483591311 305935
1483718213 306060
1483810519 305851
1483939708 305138
1483941939 304859
1483948101 303272
1483949393 301379
1483966334 301381
1484024232 299718
1484036987 298941
1484053154 298941
1484098036 298942
1484098065 298944
1484235753 299027
1484547672 300815
1484547972 305966
1484826148 306231
1484826628 307235
1484893642 306654
1484893694 306819
1484896948 296825
1484912054 296822
1484912271 295640
1484912792 295577
1484917430 295577
1484918001 295575
1484919050 294566
1484919063 295566
1484921230 295568
1484923189 295568
1484959271 295569
1484962102 295569
1484967737 295520
1484967779 295522
1484968248 295517
1484969489 295518
1484981613 295498
1484998391 295504
1485008256 297701
1485045528 297670
1485060554 299681
1485060628 297618
1485069208 297615
1485069346 297617
1485093908 300140
1485094026 299618
1485094070 299678
1485094393 299675
1485102613 299462
1485104011 299435
1485130472 299680
1485131700 299463
1485134337 299463
1485146019 297471
1485146374 297473
1485149381 297839
1485153602 298050
1485178215 298050
1485179688 298051
1485185457 298153
1485251101 298150
1485266973 299149
1485271219 299136
1485274808 299104
1485306553 299100
1485349172 299144
1486474295 299134
1487903976 298949
1487935795 298948
1487939692 298948
1489151073 299382
1490847804 302757
1492708620 302792
1492708812 302796
1492759581 303359
1492759791 303358
1492759840 303358
1492760140 303361
1492761293 303349
1492780377 303351
1493049318 303352
1493086692 306672
1493096126 306672
1493096207 306672
1493096323 307274
1493096415 307274
1493098933 307275
1493256541 307283
1493259664 304475
1493297027 304475
1493707879 304488
1493708199 304483
1493899248 304490
1493946178 304547
1494081120 304550
1494081155 304646
1494211234 304647
1494332372 304648
1494556744 304652
1494695577 304701
1494695777 304725
1494695808 304725
1494747769 304773
1494810682 304773
1495069966 304775
1495331222 304786
1495457190 304914
1495471954 304914
1496201793 304918
1497428245 304984
1497431676 304986
1497590558 305041
1497605853 305042
1498356695 305045
1498356862 305177
1500737798 305177
1500738059 305177
1500798837 305177
1501585195 305177
1502073070 305177
1504001032 305177
1504001676 305179
1505488718 305180
1505488885 305195
1505641201 305195
1505663070 305268
1505781801 305270
1506263581 305284
1506630383 305439
1506767456 305443
1506767804 305445
1507391762 305441
1507596744 305441
1507809360 305447
1508172800 305447
1509107401 305447
1513390122 305953
1513391325 305953
1513509849 305953
1513779155 305952
1513779159 305952
1513779209 305952
1513820613 305950
1513960000 305953
1513960353 305953
1515119389 305953
1520833298 305962
1520862040 305962
1521563797 305961
1524531339 305961
1525657467 305961
1530797433 305961
1531323193 305961
1532493495 305961
1532496855 305967
1532502041 305961
1532509475 305961
1532589563 305968
1532589598 305968
1533266114 305981
1533299605 310845
1533828751 310846
1535510183 311786
1535630370 311787
1536641107 311790
1536641372 311618
1537105774 311618
1537105800 311619
1537105835 311622
1537105863 311622
1537791690 311623
1538015568 311630
1540482875 311619
1541856251 311619
1542642718 311617
1543549339 311618
1545644740 311621
1546393513 311634
1547535431 311694
1548899991 311706
1549552201 311706
1550206789 311718
1550206887 311724
1551100460 311782
1551318885 311782
1551318927 311789
1551318989 311795
1551373781 311839
1551919047 311860
1551919121 311878
1551919178 311896
1551920726 311932
1554087634 311948
1554946256 311970
1559559881 312000
1561381133 312000
1561980276 312005
1562406782 312040
1564558986 312038
1564559018 312016
1565017148 312027
1565017226 312030
1565516856 311989
1566467664 312025
1566551114 312141
1567384557 312133
1567386571 312140
1567615960 312140
1567616017 312155
1567824388 312173
1567826713 312175
1567854557 312194
1567932163 313238
1567932256 313246
1567932337 313245
1567932458 313245
1567933551 313218
1567933680 313219
1568971674 313214
1568971686 313228
1569162755 313228
1569174786 313260
1569174864 313265
1570259506 313298
1570502690 313300
1570571014 313300
1570716042 313293
1571986049 313294
1572037260 313311
1572037359 313329
1574181296 313329
1577549645 313333
1577549814 313342
1577549920 313346
1577549974 313352
1577843708 313360
1577843815 313360
1577844676 313367
1577929321 313373
1578152522 313373
1578223229 313373
1578668744 313377
1578967738 313377
1579097880 313377
1579253019 313377
1579362576 313382
1581181258 316140
1581181436 316143
1581303466 316147
1581345181 316161
1581488194 316166
1581725501 316166
1581726152 316166
1581927135 316178
1582113442 316178
1582601766 316200
1582711099 316200
1582821283 316200
1583113493 316200
1583430533 316207
1585038184 316207
1586288232 316207
1586357563 316207
1586766847 316207
1586770626 313187
1586771716 313187
1587390400 313250
1587390487 313250
1587401228 313398
1587401331 313397
1587401776 313395
1587401791 313403
1587471177 313399
1587713646 313381
1587722781 313375
1587722824 313378
1587736554 313376
1587743030 313376
1587745021 313376
1587808454 313367
1587923519 313401
1588035521 313353
1588037950 313305
1588038705 313302
1588051818 313295
1588052056 313290
1588053050 313284
1588063601 313276
1588216408 312908
1588216422 312961
1588226313 313897
1588226448 313897
1588335487 313900
1588336013 313835
1588414698 313841
1588638732 313844
1588638891 313893
1588639010 313891
1588648319 313894
1588832688 314005
1588833022 314002
1589118600 314089
1589118674 314275
1589127898 314303
1589218067 314303
1589273519 314305
1589596696 314311
1589803064 314334
1589944446 314352
1590048912 314500
1590335685 314501
1590335795 314501
1590335810 314523
1590336247 314523
1590394948 314550
1590487353 314550
1590497560 314551
1590562937 314553
1590567639 314553
1590685366 314570
1590686412 314570
1590724584 314590
1590940807 314600
1591085073 314600
1591150412 314600
1591256320 314636
1591256411 314663
1591324061 314664
1591324223 314664
1591359164 314667
1591419211 314735
1591419246 314736
1591463370 314736
1591500138 314736
1591782961 314736
1592070370 314751
1593279794 314742
1597937044 314778
1599703273 314828
1599703342 314833
1599703416 314833
1600247350 314833
1600655858 314826
1600655940 314858
1600711363 314928
1600711903 314944
1600716967 314936
1600880003 314966
1600957735 315012
1600958221 315012
1600958279 315012
1600959314 315018
1602042134 315028
1602042206 315028
1603203223 315034
1603258940 315034
1603280081 315040
1603382634 315041
1603582497 315041
1603849679 315044
1603941405 315044
1605597196 315044
1608701226 315044
1608701297 315044
1609412016 315054
1617029685 315060
1617077186 315126
1617118376 315085
1617196955 315099
1617996624 315109
1619368289 315110
1619368362 315104
1619368556 315177
1620228950 315177
1620470714 315178
1620749445 315262
1620988614 315286
1621172288 315286
1621172297 315340
1621172371 315341
1622041512 318641
1622041627 318642
1625748180 318785
1633270484 486590
1633270671 486594
1633271238 486912
1633271302 486638
1633271452 486548
1633271842 486554
1633280503 489994
1633280683 490109
1633295439 490154
1633296235 490178
1633296326 490169
1633296432 490177
1633337070 490172
1633338236 490169
1633347701 490055
1633361865 490180
1633362544 490183
1633363784 490183
1633365030 490185
1633366218 490209
1633430847 490212
1633434506 490211
1633437964 490194
1633438134 490191
1633439519 490191
1633440373 490084
1633441482 490084
1633446324 490143
1633446949 490186
1633450531 490187
1633456241 490128
1633466564 490175
1633466958 490175
1633467185 490197
1633507864 490210
1633511275 490210
1633514014 490210
1633514819 490224
1633516633 490224
1633517512 490239
1633517540 490227
1633517572 490217
1633527372 490221
1633527985 490224
1633530292 490220
1633555322 490221
1633555442 490234
1633680702 490232
1633902382 490233
1634140810 487521
1634218811 487523
1634397059 487742
1634409436 487852
1634409814 487852
1634412072 487942
1634412307 488022
1634412382 488022
1634412799 488025
1634412909 488023
1634413072 488023
1634413314 488022
1634413518 488090
1634434000 488089
1634434618 488089
1634585999 488122
1634586079 488124
1634586250 488122
1634677721 488375
1634678533 488377
1634758042 488385
1635115876 490653
1635116252 490683
1635117602 490683
1635118071 490816
1635151612 490834
1635165580 490898
1635171118 490919
1635240141 488385
1635240222 488434
1635240777 488443
1635246659 488443
1635359886 495060
1635364814 495072
1635507815 489228
1635561932 492744
1635673327 492744
1635692218 492775
1635705836 492798
1635710515 492814
1635710850 492814
1635723576 493221
1635756085 493201
1635758278 493232
1635758550 493230
1635758627 493231
1635759571 493232
1635760951 493229
1635760964 493229
1635771643 493376
1635774361 493510
1635777216 493601
1635792210 493554
1635801103 493573
1635805655 493643
1635898026 493672
1635900384 493911
1635942046 494050
1635942492 494058
1635969405 494120
1635969582 494262
1635969760 494262
1635970677 494306
1635972013 494337
1635972240 494337
1635979689 494357
1636041810 494496
1636046982 494494
1636047430 494540
1636047578 494542
1636047592 494543
1636047705 494551
1636047896 494553
1636049156 494550
1636049429 494547
1636049633 494547
1636049795 494544
1636050128 494538
1636050170 494538
1636051982 494546
1636052312 494554
1636052324 494553
1636052401 494556
1636052479 494658
1636052697 494814
1636052821 494814
1636055947 494814
1636056631 494814
1636057369 494814
1636057795 494814
1636058850 495054
1636313005 495056
1636313764 495536
1636313878 495563
1636315131 495552
1636315205 495679
1636315673 495687
1636400402 495690
1636401247 495733
1636401707 495733
1636405773 495740
1636408309 495741
1636413694 495744
1636413799 495744
